run_id,model,surface,real_split,layer,normalized_depth,source_eta2_on_pc1,template_eta2_on_pc1,real_template_eta2_on_pc1,real_affix_eta2_on_pc1,token_count_r2_on_pc1
REP01_E05b,Qwen3-1.7B,full,family,20,0.7142857142857143,0.009463818362075438,0.05281577273549509,0.07792979756257648,0.07976664629429707,0.22072898858361192
REP01_E05b,Qwen3-1.7B,full,family,21,0.75,0.008800050175346675,0.053134249960178875,0.07785453017183172,0.07927410907849042,0.21997066647822364
REP01_E05b,Qwen3-1.7B,full,family,22,0.7857142857142857,0.0067815354371214805,0.053162064068030666,0.0765144896761362,0.08004950979081724,0.2195744573821417
REP01_E05b,Qwen3-1.7B,full,family,23,0.8214285714285714,0.005853423464865696,0.05333429529176427,0.07634164789149586,0.07958980654443,0.21879045647089668
REP01_E05b,Qwen3-1.7B,full,family,24,0.8571428571428571,0.0054626618269095605,0.05245014974882237,0.07502975494319118,0.08084153792226816,0.2181329617005202
REP01_E05b,Qwen3-1.7B,full,family,25,0.8928571428571429,0.005963531612990966,0.05129668192004311,0.07372245988392694,0.08064579349644581,0.2139805430620084
REP01_E05b,Qwen3-1.7B,full,family,26,0.9285714285714286,0.006211412570404853,0.04984567037306475,0.07232071123543013,0.07806570965522987,0.2073445007680474
REP01_E05b,Qwen3-1.7B,full,family,27,0.9642857142857143,0.008262314212990918,0.049164490938237645,0.07235617017700949,0.07733573426552016,0.20583914152067834
REP01_E05b,Qwen3-1.7B,full,family,28,1.0,0.08173150564681317,0.29219527001294915,0.31845265856559707,0.01874257774856656,0.03155998682104177
REP01_E06,Qwen3-8B,base,item,0,0.0,0.14941262299947922,0.24546761789592766,0.42922042517680337,nan,0.05443014283145677
REP01_E06,Qwen3-8B,base,item,1,0.027777777777777776,0.2147115562223689,0.12816600056891614,0.22873398743192025,nan,0.11796819474931444
REP01_E06,Qwen3-8B,base,item,2,0.05555555555555555,0.10554870110895229,0.1410381805626597,0.2828943025079788,nan,0.4409883875788255
REP01_E06,Qwen3-8B,base,item,3,0.08333333333333333,0.09608201833824408,0.13502949114697727,0.2727328828278903,nan,0.4145713463256161
REP01_E06,Qwen3-8B,base,item,4,0.1111111111111111,0.09062067929622966,0.15047314197184122,0.28234949362057005,nan,0.4186247952701347
REP01_E06,Qwen3-8B,base,item,5,0.1388888888888889,0.07798824094454836,0.14509533439862285,0.2638782591271999,nan,0.4330254918165888
REP01_E06,Qwen3-8B,base,item,6,0.16666666666666666,0.1477059148904504,0.17861992661747675,0.34008990336095724,nan,0.39013290797838035
REP01_E06,Qwen3-8B,base,item,7,0.19444444444444445,0.0610420700425606,0.1326130674188339,0.28082449337014176,nan,0.36622781336694116
REP01_E06,Qwen3-8B,base,item,8,0.2222222222222222,0.061069418998326824,0.132612192141488,0.2808316944424812,nan,0.3663001470427535
REP01_E06,Qwen3-8B,base,item,9,0.25,0.061061328124649816,0.13264144980796969,0.28084878470987334,nan,0.3663803138632995
REP01_E06,Qwen3-8B,base,item,10,0.2777777777777778,0.06104761536704209,0.13266271394068335,0.2808635392034257,nan,0.3663771875356302
REP01_E06,Qwen3-8B,base,item,11,0.3055555555555556,0.06100753610550001,0.13267305204987065,0.28087371048577453,nan,0.36632419124778043
REP01_E06,Qwen3-8B,base,item,12,0.3333333333333333,0.0610475584401281,0.1326758385623575,0.2808848736214173,nan,0.36636729341161645
REP01_E06,Qwen3-8B,base,item,13,0.3611111111111111,0.06100685461022234,0.13266590619381827,0.2808811356900793,nan,0.36625893453886893
REP01_E06,Qwen3-8B,base,item,14,0.3888888888888889,0.06106390209331475,0.13265953878399728,0.280900889088471,nan,0.36636353038374714
REP01_E06,Qwen3-8B,base,item,15,0.4166666666666667,0.0610343125229073,0.13266153106466555,0.2809175312486295,nan,0.3663698031186975
REP01_E06,Qwen3-8B,base,item,16,0.4444444444444444,0.061034501279880846,0.13266477821216063,0.2809201021372685,nan,0.366368712694971
REP01_E06,Qwen3-8B,base,item,17,0.4722222222222222,0.06107761912371614,0.13304148672514252,0.2812233767685052,nan,0.3664988318454071
REP01_E06,Qwen3-8B,base,item,18,0.5,0.06106759393689855,0.13303241789395426,0.281208785915341,nan,0.3664499091802448
REP01_E06,Qwen3-8B,base,item,19,0.5277777777777778,0.061121240662214325,0.1329950678811859,0.281173910004088,nan,0.36647224873947093
REP01_E06,Qwen3-8B,base,item,20,0.5555555555555556,0.06128712734165507,0.13293506385685916,0.2811320251089626,nan,0.3665667127041917
REP01_E06,Qwen3-8B,base,item,21,0.5833333333333334,0.061227938951661724,0.13292691034231482,0.2811026945479815,nan,0.36653999238577006
REP01_E06,Qwen3-8B,base,item,22,0.6111111111111112,0.06122132330901586,0.13291027839554193,0.2810630670377357,nan,0.3665915505887859
REP01_E06,Qwen3-8B,base,item,23,0.6388888888888888,0.06111525023692627,0.13291339921466128,0.28106883308079983,nan,0.366449335147656
REP01_E06,Qwen3-8B,base,item,24,0.6666666666666666,0.061065072590222196,0.13286937220538025,0.28103363464806064,nan,0.366261969356858
