run_id,model,surface,probe,probe_label,layer,normalized_depth,accuracy,control_accuracy,selectivity,ngram_accuracy,top_pc_variance_ratio,edim90_fraction,effective_rank_fraction,mean_pairwise_cosine
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,19,0.6785714285714286,0.5769230769230769,0.038461538461538464,0.5384615384615384,0.6538461538461539,0.9926632046699524,0.004347826086956522,0.004689092598410588,0.6059763431549072
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,20,0.7142857142857143,0.6153846153846154,0.038461538461538464,0.576923076923077,0.6538461538461539,0.9859991669654846,0.004347826086956522,0.004980527168795431,0.6046269536018372
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,21,0.75,0.6153846153846154,0.07692307692307693,0.5384615384615385,0.6538461538461539,0.9756136536598206,0.004347826086956522,0.005436270074629203,0.6206919550895691
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,22,0.7857142857142857,0.6153846153846154,0.07692307692307693,0.5384615384615385,0.6538461538461539,0.9624401330947876,0.004347826086956522,0.006020482815643306,0.6826145648956299
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,23,0.8214285714285714,0.5769230769230769,0.07692307692307693,0.49999999999999994,0.6538461538461539,0.9489234089851379,0.004347826086956522,0.0066608874967892745,0.7224754095077515
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,24,0.8571428571428571,0.5,0.11538461538461539,0.3846153846153846,0.6538461538461539,0.9331888556480408,0.004347826086956522,0.0074552126276783565,0.7531120777130127
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,25,0.8928571428571429,0.5,0.07692307692307693,0.4230769230769231,0.6538461538461539,0.9167819023132324,0.004347826086956522,0.00834006386252772,0.7965184450149536
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,26,0.9285714285714286,0.5,0.07692307692307693,0.4230769230769231,0.6538461538461539,0.9014878869056702,0.004347826086956522,0.009247723981833034,0.8181019425392151
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,27,0.9642857142857143,0.5384615384615384,0.038461538461538464,0.5,0.6538461538461539,0.8841793537139893,0.013043478260869565,0.010260483378373762,0.8536310791969299
REP01_E03,Qwen3-1.7B,base,real_templates_random,real templates,28,1.0,0.5769230769230769,0.07692307692307693,0.49999999999999994,0.6538461538461539,0.369346559047699,0.26521739130434785,0.1024807629281979,0.8709301352500916
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,0,0.0,0.5,0.35,0.15000000000000002,0.6,0.05543307214975357,0.39565217391304347,0.3827512358583517,0.059349991381168365
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,1,0.03571428571428571,0.85,0.3,0.55,0.6,0.052259016782045364,0.4782608695652174,0.48353015071613836,0.3520108163356781
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,2,0.07142857142857142,0.95,0.15,0.7999999999999999,0.6,0.5724548101425171,0.21304347826086956,0.0590765187929845,0.3747931122779846
REP01_E03,Qwen3-1.7B,base,nonce_templates_heldout_roots,nonce held-out roots,3,0.10714285714285714,1.0,0.15,0.85,0.6,0.9999123215675354,0.004347826086956522,0.004353591989473463,0.23103170096874237
