run_id,model,surface,real_split,n_texts,n_layers,hidden_size,layer,normalized_depth,rank,pc1_anisotropy,edim90_components,edim90_fraction,effective_rank,effective_rank_fraction,participation_ratio,participation_ratio_fraction,mean_pairwise_cosine,anisotropy_bucket
REP01_E06b,Qwen3-8B,full,family,490,37,4096,4,0.1111111111111111,490,0.14688369631767273,169,0.3448979591836735,114.00771666750202,0.23266880952551433,32.279052734375,0.0658756178252551,0.2972670793533325,low
REP01_E06b,Qwen3-8B,full,family,490,37,4096,5,0.1388888888888889,490,0.11335074156522751,178,0.363265306122449,136.338741618787,0.27824232983425917,46.500823974609375,0.09489964076450892,0.29320695996284485,low
REP01_E06b,Qwen3-8B,full,family,490,37,4096,6,0.16666666666666666,490,0.05646251142024994,207,0.42244897959183675,181.63006484012575,0.37067360171454233,86.9873046875,0.17752511160714285,0.2971827983856201,low
REP01_E06b,Qwen3-8B,full,family,490,37,4096,7,0.19444444444444445,490,0.9995619058609009,1,0.0020408163265306124,1.0061771084882092,0.0020534226703841003,1.0008766651153564,0.0020426054390109316,0.2536443769931793,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,8,0.2222222222222222,490,0.9995072484016418,1,0.0020408163265306124,1.0069049891783772,0.0020549081411803615,1.0009862184524536,0.0020428290172499054,0.24801971018314362,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,9,0.25,490,0.9994156956672668,1,0.0020408163265306124,1.0080986163599799,0.002057344115020367,1.0011696815490723,0.0020432034317328005,0.2705393433570862,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,10,0.2777777777777778,490,0.9994263648986816,1,0.0020408163265306124,1.0079287665202736,0.002056997482694436,1.0011482238769531,0.0020431596405652104,0.31460481882095337,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,11,0.3055555555555556,490,0.9994299411773682,1,0.0020408163265306124,1.0078593365234914,0.0020568557888234517,1.00114107131958,0.0020431450435093473,0.38800254464149475,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,12,0.3333333333333333,490,0.999413251876831,1,0.0020408163265306124,1.0080441092095103,0.002057232875937776,1.0011745691299438,0.0020432134063876404,0.4256472885608673,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,13,0.3611111111111111,490,0.9993796348571777,1,0.0020408163265306124,1.0084545475078421,0.002058070505118045,1.0012418031692505,0.002043350618712756,0.4795001745223999,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,14,0.3888888888888889,490,0.9993338584899902,1,0.0020408163265306124,1.0090093904703499,0.0020592028376945916,1.0013335943222046,0.002043537947596336,0.4890875518321991,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,15,0.4166666666666667,490,0.9993139505386353,1,0.0020408163265306124,1.0092383343401223,0.002059670070081882,1.001373529434204,0.0020436194478249065,0.5257529020309448,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,16,0.4444444444444444,490,0.9992780089378357,1,0.0020408163265306124,1.0096720945486608,0.002060555294997267,1.0014455318450928,0.0020437663915205974,0.5420461297035217,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,17,0.4722222222222222,490,0.9993086457252502,1,0.0020408163265306124,1.0092691136407925,0.0020597328849812093,1.0013842582702637,0.0020436413434087013,0.581504762172699,collapsed
