run_id,model,surface,real_split,layer,normalized_depth,n_templates,raw_same_template_cos,raw_other_template_cos,raw_alignment_margin,centered_same_template_cos,centered_other_template_cos,centered_alignment_margin,nearest_template_accuracy,real_to_nonce_nearest_accuracy,nonce_to_real_nearest_accuracy
REP01_E06,Qwen3-8B,base,item,9,0.25,5,0.3867977261543274,0.3097495436668396,0.07704818248748779,-0.20004260540008545,-0.20019228756427765,0.0001496821641921997,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,10,0.2777777777777778,5,0.41219884157180786,0.33741939067840576,0.0747794508934021,-0.2000444382429123,-0.2002132683992386,0.00016883015632629395,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,11,0.3055555555555556,5,0.455073744058609,0.3937544524669647,0.06131929159164429,-0.200053408741951,-0.20023496448993683,0.00018155574798583984,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,12,0.3333333333333333,5,0.4666733145713806,0.4118085503578186,0.05486476421356201,-0.20008698105812073,-0.20027105510234833,0.0001840740442276001,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,13,0.3611111111111111,5,0.4912053942680359,0.4496445059776306,0.04156088829040527,-0.2001066654920578,-0.2002933919429779,0.00018672645092010498,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,14,0.3888888888888889,5,0.49516168236732483,0.4556888937950134,0.0394727885723114,-0.20011396706104279,-0.2003188580274582,0.00020489096641540527,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,15,0.4166666666666667,5,0.5103926658630371,0.47509416937828064,0.03529849648475647,-0.2001333236694336,-0.20034369826316833,0.0002103745937347412,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,16,0.4444444444444444,5,0.5112447738647461,0.4777123034000397,0.03353247046470642,-0.20016150176525116,-0.20039281249046326,0.00023131072521209717,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,17,0.4722222222222222,5,0.536107063293457,0.5056677460670471,0.030439317226409912,-0.20016436278820038,-0.20039060711860657,0.00022624433040618896,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,18,0.5,5,0.5500820875167847,0.5214130878448486,0.028668999671936035,-0.20018267631530762,-0.2004355490207672,0.0002528727054595947,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,19,0.5277777777777778,5,0.5689419507980347,0.5428582429885864,0.026083707809448242,-0.20020997524261475,-0.20050087571144104,0.00029090046882629395,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,20,0.5555555555555556,5,0.5841951370239258,0.5613836050033569,0.022811532020568848,-0.20025388896465302,-0.20062610507011414,0.0003722161054611206,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,21,0.5833333333333334,5,0.6004184484481812,0.5765460729598999,0.02387237548828125,-0.20027455687522888,-0.20071224868297577,0.0004376918077468872,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,22,0.6111111111111112,5,0.6061206459999084,0.5792447924613953,0.026875853538513184,-0.20035329461097717,-0.20088426768779755,0.0005309730768203735,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,23,0.6388888888888888,5,0.632306694984436,0.6039994955062866,0.028307199478149414,-0.20041553676128387,-0.20120000839233398,0.0007844716310501099,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,24,0.6666666666666666,5,0.6568590402603149,0.6235789060592651,0.033280134201049805,-0.2005777359008789,-0.2018548548221588,0.0012771189212799072,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,25,0.6944444444444444,5,0.6863425374031067,0.6544435024261475,0.03189903497695923,-0.20075830817222595,-0.20275083184242249,0.001992523670196533,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,26,0.7222222222222222,5,0.7157808542251587,0.683978259563446,0.031802594661712646,-0.20091819763183594,-0.20341575145721436,0.002497553825378418,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,27,0.75,5,0.7331594228744507,0.7000947594642639,0.03306466341018677,-0.20122437179088593,-0.20442824065685272,0.003203868865966797,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,28,0.7777777777777778,5,0.7485995292663574,0.7157448530197144,0.032854676246643066,-0.20149846374988556,-0.20540103316307068,0.0039025694131851196,0.5,0.6,0.4
